user_id,country,plan,signup_date,source,mrr_usd,churn_risk_score,features_count
USR-11592,República Dominicana,Free,2026-01-20,Partner_Accountant,0,0.81,1
USR-11593,Costa Rica,Free,2025-12-08,Paid,0,0.65,3
USR-11594,República Dominicana,Pyme,2025-12-20,Partner_Accountant,30,0.15,4
USR-11595,República Dominicana,Free,2026-01-15,Referral,0,0.84,1
USR-11596,México,Pyme,2025-07-18,Paid,19,0.1,4
USR-11597,México,Pyme,2025-10-30,Partner_Accountant,23,0.17,5
USR-11598,México,Pyme,2025-09-25,Referral,28,0.17,3
USR-11599,México,Pyme,2025-07-14,Organic,16,0.11,4
USR-11600,México,Free,2025-10-28,Social,0,0.44,2
USR-11601,Colombia,Pyme,2025-10-04,Partner_Accountant,29,0.29,3
USR-11602,Panamá,Free,2025-09-16,Partner_Accountant,0,0.74,1
USR-11603,Costa Rica,Pro,2025-12-11,Paid,47,0.05,4
USR-11604,Colombia,Plus,2025-11-03,Partner_Accountant,90,0.14,8
USR-11605,República Dominicana,Plus,2026-01-19,Referral,148,0.2,4
USR-11606,México,Pro,2026-01-14,Partner_Accountant,62,0.3,6
USR-11607,Colombia,Free,2026-01-22,Organic,0,0.38,3
USR-11608,México,Pro,2025-09-19,Social,71,0.22,6
USR-11609,México,Plus,2026-02-28,Paid,135,0.25,10
USR-11610,México,Free,2025-12-27,Social,0,0.67,3
USR-11611,República Dominicana,Pyme,2025-10-06,Organic,29,0.22,2
USR-11612,República Dominicana,Free,2026-01-01,Partner_Accountant,0,0.87,1
USR-11613,Panamá,Free,2025-08-12,Partner_Accountant,0,0.4,3
USR-11614,México,Plus,2025-07-01,Organic,125,0.3,6
USR-11615,México,Pro,2025-08-17,Partner_Accountant,66,0.19,3
USR-11616,Colombia,Pro,2026-02-02,Organic,56,0.2,5
USR-11617,República Dominicana,Pyme,2026-01-01,Social,30,0.29,4
USR-11618,Colombia,Plus,2025-10-09,Organic,134,0.11,6
USR-11619,Panamá,Free,2025-10-25,Partner_Accountant,0,0.9,1
USR-11620,Colombia,Plus,2026-01-10,Referral,99,0.17,9
USR-11621,México,Free,2025-11-27,Social,0,0.72,1
USR-11622,México,Pyme,2026-02-05,Referral,30,0.35,2
USR-11623,Colombia,Plus,2025-09-23,Paid,107,0.11,8
USR-11624,México,Pro,2025-12-19,Partner_Accountant,40,0.12,4
USR-11625,Costa Rica,Free,2025-07-30,Partner_Accountant,0,0.53,2
USR-11626,Costa Rica,Pyme,2025-10-08,Social,15,0.2,3
USR-11627,Colombia,Pyme,2025-07-27,Partner_Accountant,18,0.22,5
USR-11628,Colombia,Free,2025-12-22,Social,0,0.78,1
USR-11629,México,Free,2026-02-01,Paid,0,0.33,3
USR-11630,Costa Rica,Pro,2025-10-21,Partner_Accountant,58,0.14,3
USR-11631,México,Pyme,2026-02-28,Organic,29,0.38,2
USR-11632,Colombia,Free,2026-02-27,Organic,0,0.81,1
USR-11633,México,Pro,2026-02-13,Partner_Accountant,59,0.21,5
USR-11634,Colombia,Pro,2026-01-18,Organic,51,0.08,7
USR-11635,México,Plus,2025-10-02,Social,136,0.11,8
USR-11636,Colombia,Pyme,2025-08-03,Referral,32,0.07,5
USR-11637,México,Free,2025-07-03,Organic,0,0.49,3
USR-11638,Colombia,Free,2025-08-07,Social,0,0.45,3
USR-11639,Costa Rica,Free,2025-09-07,Partner_Accountant,0,0.61,2
USR-11640,México,Free,2025-08-28,Partner_Accountant,0,0.38,3
USR-11641,República Dominicana,Free,2025-12-12,Referral,0,0.72,1
USR-11642,Colombia,Pyme,2026-01-06,Organic,32,0.2,2
USR-11643,México,Plus,2025-12-19,Social,91,0.19,6
USR-11644,República Dominicana,Pyme,2025-11-29,Referral,18,0.26,4
USR-11645,Colombia,Plus,2026-02-05,Paid,98,0.15,6
USR-11646,República Dominicana,Pyme,2025-10-27,Partner_Accountant,30,0.27,4
USR-11647,México,Free,2026-01-09,Social,0,0.61,3
USR-11648,México,Pro,2025-12-08,Social,38,0.17,5
USR-11649,México,Pyme,2025-08-26,Social,28,0.42,2
USR-11650,Costa Rica,Pyme,2025-08-31,Organic,18,0.28,3
USR-11651,Costa Rica,Pyme,2025-08-02,Referral,34,0.25,4
USR-11652,México,Pyme,2025-11-01,Social,30,0.09,3
USR-11653,México,Free,2025-08-06,Partner_Accountant,0,0.42,3
USR-11654,México,Pyme,2025-12-28,Partner_Accountant,25,0.39,2
USR-11655,República Dominicana,Pro,2025-10-22,Partner_Accountant,52,0.22,4
USR-11656,Colombia,Plus,2025-11-09,Paid,103,0.27,6
USR-11657,Colombia,Pro,2026-01-11,Organic,51,0.11,7
USR-11658,Colombia,Pro,2025-11-28,Organic,75,0.13,5
USR-11659,Colombia,Pyme,2025-11-28,Referral,17,0.42,2
USR-11660,México,Pro,2025-12-25,Organic,55,0.29,6
USR-11661,República Dominicana,Pro,2026-02-14,Partner_Accountant,50,0.28,4
USR-11662,República Dominicana,Pyme,2026-02-10,Paid,17,0.24,3
USR-11663,República Dominicana,Pro,2025-12-01,Partner_Accountant,66,0.12,7
USR-11664,Costa Rica,Free,2025-11-30,Paid,0,0.7,3
USR-11665,Colombia,Pyme,2025-11-02,Organic,20,0.25,2
USR-11666,Colombia,Pyme,2025-12-30,Partner_Accountant,15,0.49,2
USR-11667,México,Pyme,2025-09-11,Paid,34,0.12,5
USR-11668,México,Free,2025-09-29,Paid,0,0.38,3
USR-11669,República Dominicana,Free,2025-07-05,Social,0,0.6,3
USR-11670,Colombia,Free,2025-12-24,Paid,0,0.45,3
USR-11671,República Dominicana,Free,2026-01-26,Paid,0,0.95,1
USR-11672,México,Pro,2025-11-22,Organic,70,0.08,7
USR-11673,Colombia,Free,2026-02-25,Paid,0,0.7,3
USR-11674,Colombia,Pyme,2025-09-30,Partner_Accountant,18,0.16,3
USR-11675,Colombia,Pro,2025-10-04,Paid,64,0.21,3
USR-11676,Costa Rica,Free,2026-02-11,Partner_Accountant,0,0.32,2
USR-11677,México,Pyme,2026-01-14,Referral,23,0.17,5
USR-11678,República Dominicana,Free,2026-01-31,Referral,0,0.68,1
USR-11679,Colombia,Plus,2026-02-09,Partner_Accountant,79,0.22,9
USR-11680,Panamá,Pyme,2025-09-16,Organic,30,0.11,3
USR-11681,Panamá,Plus,2025-07-27,Referral,118,0.08,4
USR-11682,México,Free,2026-02-17,Organic,0,0.51,2
USR-11683,Costa Rica,Pro,2025-09-19,Paid,43,0.23,6
USR-11684,Panamá,Free,2025-08-28,Organic,0,0.89,1
USR-11685,Colombia,Pro,2025-08-12,Organic,63,0.17,4
USR-11686,México,Free,2025-07-25,Paid,0,0.67,2
USR-11687,México,Pyme,2025-11-21,Paid,27,0.05,4
USR-11688,México,Pro,2026-03-01,Paid,65,0.08,7
USR-11689,Colombia,Pyme,2025-08-28,Paid,22,0.29,4
USR-11690,Colombia,Free,2025-07-15,Social,0,0.69,3
USR-11691,Costa Rica,Free,2025-08-25,Social,0,0.59,3
USR-11692,Colombia,Pyme,2025-12-17,Partner_Accountant,22,0.12,5
USR-11693,México,Plus,2025-10-02,Paid,87,0.15,7
USR-11694,República Dominicana,Pyme,2025-09-14,Organic,35,0.08,5
USR-11695,México,Pro,2025-07-07,Organic,46,0.25,3
USR-11696,Colombia,Free,2025-11-27,Organic,0,0.33,2
USR-11697,República Dominicana,Pyme,2026-01-12,Organic,21,0.1,5
USR-11698,México,Pyme,2025-10-01,Social,25,0.27,3
USR-11699,Costa Rica,Free,2025-12-11,Paid,0,0.67,1
USR-11700,República Dominicana,Pyme,2025-11-07,Organic,21,0.33,2
USR-11701,México,Free,2025-08-28,Referral,0,0.66,3
USR-11702,Costa Rica,Pyme,2025-08-12,Partner_Accountant,20,0.12,5
USR-11703,Panamá,Free,2025-08-26,Paid,0,0.31,2
USR-11704,Colombia,Free,2026-01-17,Partner_Accountant,0,0.67,3
USR-11705,Panamá,Plus,2025-07-30,Referral,125,0.07,7
USR-11706,México,Free,2025-11-26,Referral,0,0.41,3
USR-11707,México,Free,2025-08-07,Referral,0,0.36,2
USR-11708,Colombia,Free,2025-07-11,Organic,0,0.84,1
USR-11709,México,Plus,2025-11-08,Referral,96,0.11,10
USR-11710,República Dominicana,Pyme,2026-01-12,Partner_Accountant,21,0.13,4
USR-11711,Colombia,Pyme,2025-08-02,Paid,19,0.15,3
USR-11712,República Dominicana,Free,2025-08-18,Partner_Accountant,0,0.72,1
USR-11713,Panamá,Pro,2025-11-21,Organic,73,0.15,6
USR-11714,México,Pyme,2025-10-27,Paid,15,0.13,4
USR-11715,México,Pyme,2025-07-31,Paid,26,0.38,2
USR-11716,República Dominicana,Free,2025-12-29,Partner_Accountant,0,0.56,3
USR-11717,Panamá,Pyme,2025-08-30,Partner_Accountant,26,0.24,4
USR-11718,Colombia,Free,2025-10-20,Referral,0,0.46,3
USR-11719,Colombia,Plus,2026-02-17,Paid,75,0.09,9
USR-11720,México,Pyme,2025-07-28,Partner_Accountant,21,0.17,3
USR-11721,Colombia,Plus,2025-11-23,Organic,148,0.24,7
USR-11722,México,Pro,2026-01-01,Referral,35,0.23,5
USR-11723,Panamá,Pyme,2026-02-19,Social,22,0.18,5
USR-11724,México,Pyme,2026-02-18,Organic,33,0.3,5
USR-11725,Colombia,Pro,2025-10-12,Organic,45,0.11,4
USR-11726,República Dominicana,Free,2026-02-21,Referral,0,0.48,2
USR-11727,México,Pro,2025-11-05,Social,61,0.3,3
USR-11728,Colombia,Plus,2025-07-26,Partner_Accountant,124,0.21,4
USR-11729,México,Free,2025-08-18,Organic,0,0.57,3
USR-11730,Panamá,Pyme,2025-08-20,Paid,20,0.16,4
USR-11731,Colombia,Pyme,2026-02-12,Partner_Accountant,16,0.16,4
USR-11732,Panamá,Free,2025-10-01,Social,0,0.34,2
USR-11733,Panamá,Free,2026-01-10,Partner_Accountant,0,0.86,1
USR-11734,Colombia,Free,2025-12-14,Social,0,0.41,2
USR-11735,Panamá,Free,2026-02-26,Paid,0,0.94,1
USR-11736,México,Pyme,2025-11-15,Referral,34,0.26,3
USR-11737,Colombia,Pyme,2026-01-28,Partner_Accountant,22,0.1,5
USR-11738,Colombia,Pro,2025-12-21,Social,46,0.13,3
USR-11739,México,Pro,2025-08-19,Referral,49,0.25,3
USR-11740,Colombia,Free,2026-02-07,Paid,0,0.68,1
USR-11741,Colombia,Pro,2025-12-06,Paid,55,0.1,7
USR-11742,República Dominicana,Free,2025-08-05,Referral,0,0.75,1
USR-11743,México,Pro,2025-10-21,Social,75,0.19,5
USR-11744,Colombia,Free,2026-01-15,Referral,0,0.78,1
USR-11745,México,Free,2026-01-20,Referral,0,0.84,1
USR-11746,Colombia,Pyme,2025-08-20,Organic,30,0.15,5
USR-11747,México,Free,2025-10-28,Organic,0,0.87,1
USR-11748,México,Free,2025-12-20,Social,0,0.8,1
USR-11749,México,Free,2025-10-21,Organic,0,0.87,1
USR-11750,Costa Rica,Free,2025-10-31,Organic,0,0.41,2
USR-11751,México,Free,2025-12-13,Partner_Accountant,0,0.34,3
USR-11752,Costa Rica,Pyme,2025-07-08,Partner_Accountant,20,0.4,2
USR-11753,México,Pro,2025-07-09,Partner_Accountant,35,0.21,7
USR-11754,México,Pro,2025-08-12,Partner_Accountant,53,0.16,6
USR-11755,República Dominicana,Pro,2026-01-20,Partner_Accountant,71,0.13,6
USR-11756,Colombia,Pyme,2025-07-15,Organic,21,0.16,5
USR-11757,Colombia,Pyme,2025-07-25,Referral,18,0.22,4
USR-11758,Colombia,Pro,2025-11-06,Paid,38,0.06,4
USR-11759,República Dominicana,Free,2025-09-23,Paid,0,0.59,3
USR-11760,Colombia,Pro,2025-09-17,Paid,35,0.17,4
USR-11761,México,Pyme,2026-01-24,Referral,23,0.2,3
USR-11762,Colombia,Free,2026-02-12,Referral,0,0.6,1
USR-11763,República Dominicana,Pyme,2025-08-24,Partner_Accountant,28,0.3,5
USR-11764,Colombia,Free,2025-10-17,Partner_Accountant,0,0.74,1
USR-11765,República Dominicana,Pro,2026-02-15,Organic,64,0.08,6
USR-11766,Costa Rica,Pro,2025-07-18,Social,61,0.27,5
USR-11767,Costa Rica,Pyme,2026-02-17,Partner_Accountant,27,0.15,4
USR-11768,República Dominicana,Free,2026-02-26,Organic,0,0.66,2
USR-11769,Colombia,Pyme,2025-12-25,Organic,32,0.21,2
USR-11770,Costa Rica,Pyme,2025-10-26,Partner_Accountant,17,0.29,3
USR-11771,México,Free,2025-11-16,Paid,0,0.76,1
USR-11772,República Dominicana,Free,2026-02-19,Referral,0,0.75,1
USR-11773,México,Pyme,2025-08-26,Organic,23,0.09,4
USR-11774,Colombia,Free,2025-11-13,Organic,0,0.93,1
USR-11775,República Dominicana,Pyme,2025-11-18,Organic,26,0.23,4
USR-11776,República Dominicana,Plus,2026-02-14,Partner_Accountant,112,0.18,4
USR-11777,Colombia,Free,2026-02-09,Partner_Accountant,0,0.57,2
USR-11778,Colombia,Pro,2025-07-19,Partner_Accountant,53,0.21,7
USR-11779,México,Pyme,2025-08-22,Referral,16,0.37,2
USR-11780,México,Free,2025-08-06,Partner_Accountant,0,0.55,2
USR-11781,Colombia,Pyme,2025-10-02,Social,21,0.06,4
USR-11782,México,Pyme,2025-10-03,Partner_Accountant,29,0.19,4
USR-11783,Colombia,Pro,2025-07-30,Organic,67,0.29,5
USR-11784,República Dominicana,Pyme,2025-08-11,Social,17,0.23,2
USR-11785,Colombia,Free,2025-07-11,Partner_Accountant,0,0.31,3
USR-11786,República Dominicana,Pyme,2026-01-02,Organic,17,0.16,4
USR-11787,Colombia,Pyme,2025-12-31,Organic,20,0.28,4
USR-11788,Colombia,Pyme,2026-02-16,Organic,34,0.25,3
USR-11789,México,Pyme,2025-10-18,Partner_Accountant,32,0.25,3
USR-11790,Costa Rica,Pro,2025-08-27,Referral,40,0.19,7
USR-11791,Colombia,Free,2025-08-19,Partner_Accountant,0,0.68,3
USR-11792,Panamá,Plus,2025-12-26,Partner_Accountant,85,0.08,4
USR-11793,República Dominicana,Pro,2026-02-13,Organic,52,0.24,7
USR-11794,Panamá,Pyme,2025-12-14,Organic,16,0.46,2
USR-11795,Colombia,Free,2025-10-12,Partner_Accountant,0,0.69,3
USR-11796,República Dominicana,Pyme,2025-07-07,Organic,33,0.11,4
USR-11797,México,Free,2025-12-25,Partner_Accountant,0,0.43,3
USR-11798,Costa Rica,Plus,2025-08-06,Partner_Accountant,118,0.25,9
USR-11799,Panamá,Pyme,2025-12-25,Organic,22,0.27,5
USR-11800,Colombia,Free,2025-09-27,Referral,0,0.35,2
USR-11801,Colombia,Pro,2025-07-21,Paid,63,0.15,7
USR-11802,Colombia,Free,2025-10-06,Partner_Accountant,0,0.45,3
USR-11803,México,Free,2025-07-07,Paid,0,0.64,3
USR-11804,Costa Rica,Free,2025-12-12,Social,0,0.94,1
USR-11805,México,Free,2025-07-26,Organic,0,0.51,2
USR-11806,Colombia,Pyme,2026-01-19,Referral,33,0.32,2
USR-11807,Colombia,Pyme,2025-09-05,Partner_Accountant,15,0.24,4
USR-11808,Colombia,Pyme,2025-12-29,Paid,18,0.19,4
USR-11809,Panamá,Pro,2025-09-26,Organic,67,0.21,3
USR-11810,República Dominicana,Free,2025-09-19,Organic,0,0.41,3
USR-11811,Costa Rica,Free,2025-10-28,Paid,0,0.48,3
USR-11812,Panamá,Plus,2025-11-21,Referral,111,0.25,5
USR-11813,Costa Rica,Pyme,2025-11-20,Referral,18,0.12,3
USR-11814,México,Pro,2025-07-17,Partner_Accountant,64,0.08,7
USR-11815,México,Pro,2026-01-13,Organic,66,0.19,7
USR-11816,Colombia,Pyme,2026-01-29,Partner_Accountant,15,0.2,3
USR-11817,Costa Rica,Pro,2025-08-25,Referral,58,0.24,3
USR-11818,Colombia,Pyme,2025-07-03,Partner_Accountant,33,0.36,2
USR-11819,México,Pro,2026-01-09,Partner_Accountant,49,0.12,3
USR-11820,Colombia,Pyme,2025-12-23,Paid,20,0.27,4
USR-11821,Colombia,Pyme,2025-07-27,Organic,29,0.1,5
USR-11822,Costa Rica,Free,2025-09-04,Social,0,0.3,2
USR-11823,República Dominicana,Pro,2025-07-11,Partner_Accountant,49,0.09,3
USR-11824,Colombia,Pyme,2025-12-10,Referral,33,0.32,2
USR-11825,Colombia,Pyme,2025-09-05,Organic,19,0.08,4
USR-11826,Colombia,Free,2025-12-31,Partner_Accountant,0,0.56,3
USR-11827,Colombia,Free,2025-12-22,Partner_Accountant,0,0.45,3
USR-11828,México,Free,2025-10-21,Referral,0,0.68,3
USR-11829,México,Free,2025-09-17,Partner_Accountant,0,0.62,2
USR-11830,Colombia,Free,2026-01-27,Organic,0,0.41,3
USR-11831,Colombia,Pyme,2025-10-28,Social,31,0.27,2
USR-11832,Costa Rica,Pyme,2025-10-01,Paid,17,0.27,4
USR-11833,Panamá,Pyme,2026-02-08,Referral,24,0.07,5
USR-11834,México,Pyme,2025-10-22,Social,24,0.05,5
USR-11835,Colombia,Free,2025-07-09,Referral,0,0.86,1
USR-11836,Colombia,Pyme,2026-01-07,Organic,20,0.12,5
USR-11837,Colombia,Pyme,2025-11-10,Paid,28,0.28,5
USR-11838,México,Free,2025-10-19,Referral,0,0.67,3
USR-11839,Panamá,Free,2026-01-09,Paid,0,0.4,2
USR-11840,México,Pro,2026-01-07,Partner_Accountant,43,0.16,7
USR-11841,México,Pyme,2025-08-24,Paid,31,0.11,3
USR-11842,México,Pyme,2025-09-06,Partner_Accountant,22,0.13,4
USR-11843,México,Free,2025-08-23,Referral,0,0.3,3
USR-11844,Colombia,Pyme,2025-08-01,Social,17,0.06,3
USR-11845,Panamá,Pyme,2025-11-06,Paid,17,0.24,2
USR-11846,Colombia,Pyme,2025-12-17,Partner_Accountant,27,0.24,3
USR-11847,Colombia,Pyme,2026-02-10,Organic,15,0.07,4
USR-11848,Colombia,Plus,2026-01-02,Partner_Accountant,120,0.18,6
USR-11849,República Dominicana,Pro,2026-02-03,Social,58,0.1,6
USR-11850,Colombia,Pro,2026-02-23,Organic,66,0.19,7
USR-11851,Panamá,Free,2025-09-20,Organic,0,0.79,1
USR-11852,Colombia,Free,2026-01-03,Organic,0,0.66,1
USR-11853,República Dominicana,Pro,2026-02-20,Referral,38,0.22,4
USR-11854,República Dominicana,Pyme,2025-10-12,Referral,32,0.07,4
USR-11855,República Dominicana,Plus,2026-01-13,Partner_Accountant,107,0.25,9
USR-11856,República Dominicana,Pyme,2025-10-19,Paid,34,0.09,4
USR-11857,México,Pro,2026-02-18,Partner_Accountant,46,0.24,4
USR-11858,México,Pyme,2025-08-01,Partner_Accountant,30,0.29,4
USR-11859,República Dominicana,Pyme,2026-01-13,Paid,21,0.17,3
USR-11860,México,Pyme,2025-07-17,Organic,26,0.09,3
USR-11861,Costa Rica,Free,2026-01-31,Paid,0,0.37,3
USR-11862,México,Pro,2025-08-20,Organic,47,0.12,7
USR-11863,Colombia,Free,2026-02-18,Partner_Accountant,0,0.92,1
USR-11864,Colombia,Plus,2025-12-22,Partner_Accountant,136,0.28,8
USR-11865,Colombia,Free,2025-09-27,Social,0,0.73,1
USR-11866,República Dominicana,Pro,2025-10-15,Partner_Accountant,54,0.13,7
USR-11867,Colombia,Free,2025-11-12,Referral,0,0.95,1
USR-11868,México,Plus,2025-11-14,Partner_Accountant,144,0.21,7
USR-11869,Colombia,Pyme,2026-02-01,Organic,24,0.25,4
USR-11870,México,Pyme,2025-08-22,Paid,21,0.27,2
USR-11871,Panamá,Free,2025-12-05,Paid,0,0.86,1
USR-11872,Colombia,Free,2025-10-02,Referral,0,0.64,3
USR-11873,Costa Rica,Free,2025-08-09,Referral,0,0.75,1
USR-11874,Colombia,Plus,2025-07-12,Referral,90,0.13,5
USR-11875,República Dominicana,Plus,2025-10-10,Organic,114,0.15,7
USR-11876,Panamá,Pro,2025-08-02,Partner_Accountant,72,0.08,7
USR-11877,República Dominicana,Free,2025-12-16,Paid,0,0.37,3
USR-11878,Colombia,Pro,2025-07-29,Referral,54,0.06,5
USR-11879,Panamá,Pro,2026-03-01,Paid,41,0.19,6
USR-11880,Colombia,Pyme,2025-10-27,Referral,28,0.16,5
USR-11881,Panamá,Free,2025-11-17,Referral,0,0.38,2
USR-11882,México,Free,2025-07-25,Organic,0,0.51,3
USR-11883,México,Free,2025-11-27,Organic,0,0.93,1
USR-11884,México,Pro,2026-01-28,Partner_Accountant,73,0.18,5
USR-11885,Colombia,Pro,2025-10-26,Partner_Accountant,62,0.25,4
USR-11886,Colombia,Pro,2025-10-01,Partner_Accountant,74,0.08,4
USR-11887,Costa Rica,Pro,2025-07-02,Partner_Accountant,62,0.06,5
USR-11888,Panamá,Pyme,2026-02-28,Partner_Accountant,21,0.1,4
USR-11889,República Dominicana,Free,2026-01-26,Partner_Accountant,0,0.44,2
USR-11890,Costa Rica,Pro,2025-12-31,Partner_Accountant,43,0.17,3
USR-11891,México,Free,2025-12-12,Partner_Accountant,0,0.75,1
USR-11892,México,Plus,2025-11-01,Partner_Accountant,122,0.14,5
USR-11893,Colombia,Plus,2025-07-08,Partner_Accountant,133,0.23,5
USR-11894,Colombia,Free,2025-11-14,Organic,0,0.66,2
USR-11895,Colombia,Plus,2026-02-16,Partner_Accountant,79,0.2,5
USR-11896,Costa Rica,Free,2025-10-20,Partner_Accountant,0,0.71,1
USR-11897,Colombia,Pro,2025-12-10,Referral,47,0.12,4
USR-11898,México,Pro,2026-01-23,Organic,46,0.23,3
USR-11899,México,Plus,2026-02-27,Referral,98,0.08,5
USR-11900,Costa Rica,Free,2025-11-06,Paid,0,0.53,3
USR-11901,Colombia,Free,2025-07-11,Paid,0,0.48,3
USR-11902,México,Pro,2025-10-19,Referral,53,0.06,5
USR-11903,Panamá,Free,2025-10-18,Social,0,0.68,3
USR-11904,Colombia,Pro,2025-08-21,Organic,75,0.09,6
USR-11905,República Dominicana,Pyme,2025-07-06,Organic,34,0.29,4
USR-11906,Colombia,Free,2026-02-22,Referral,0,0.73,1
USR-11907,Colombia,Free,2025-12-18,Organic,0,0.62,3
USR-11908,Colombia,Plus,2025-09-27,Social,111,0.12,9
USR-11909,Colombia,Free,2025-11-07,Social,0,0.61,2
USR-11910,Costa Rica,Pyme,2026-02-25,Organic,31,0.18,5
USR-11911,República Dominicana,Pyme,2025-09-04,Organic,24,0.21,2
USR-11912,Colombia,Free,2026-01-15,Partner_Accountant,0,0.5,3
USR-11913,México,Pro,2026-02-25,Partner_Accountant,52,0.18,7
USR-11914,México,Free,2025-10-15,Partner_Accountant,0,0.38,2
USR-11915,México,Free,2025-08-26,Paid,0,0.41,2
USR-11916,República Dominicana,Plus,2025-11-03,Social,125,0.22,6
USR-11917,Colombia,Free,2026-02-13,Social,0,0.95,1
USR-11918,Colombia,Pro,2025-11-01,Social,61,0.13,3
USR-11919,Colombia,Free,2025-10-03,Referral,0,0.55,2
USR-11920,México,Pro,2025-12-05,Partner_Accountant,39,0.21,3
USR-11921,Colombia,Free,2026-02-01,Organic,0,0.7,1
USR-11922,Colombia,Pyme,2025-08-25,Organic,33,0.22,5
USR-11923,Colombia,Free,2025-10-24,Social,0,0.4,2
USR-11924,República Dominicana,Pyme,2025-12-27,Paid,17,0.17,3
USR-11925,México,Pyme,2026-01-12,Partner_Accountant,20,0.22,5
USR-11926,Colombia,Plus,2026-01-25,Paid,147,0.13,8
USR-11927,Colombia,Free,2025-08-07,Partner_Accountant,0,0.5,2
USR-11928,Colombia,Pro,2025-07-14,Partner_Accountant,39,0.18,7
USR-11929,Costa Rica,Plus,2025-10-26,Partner_Accountant,146,0.21,9
USR-11930,Colombia,Free,2025-12-23,Organic,0,0.65,2
USR-11931,México,Pyme,2025-12-19,Referral,15,0.27,4
USR-11932,Colombia,Pyme,2025-10-30,Partner_Accountant,28,0.08,3
USR-11933,Costa Rica,Pyme,2026-01-27,Organic,30,0.12,4
USR-11934,México,Pro,2025-12-06,Paid,41,0.29,5
USR-11935,México,Free,2025-08-05,Partner_Accountant,0,0.62,3
USR-11936,Colombia,Free,2025-08-02,Organic,0,0.74,1
USR-11937,Costa Rica,Free,2025-07-23,Organic,0,0.4,3
USR-11938,Colombia,Free,2025-10-30,Partner_Accountant,0,0.3,3
USR-11939,México,Pyme,2025-07-01,Paid,25,0.41,2
USR-11940,México,Pro,2025-10-02,Social,71,0.12,4
USR-11941,Costa Rica,Pyme,2026-02-06,Organic,18,0.25,2
USR-11942,México,Pyme,2025-11-24,Partner_Accountant,15,0.13,4
USR-11943,México,Free,2025-08-21,Social,0,0.38,2
USR-11944,México,Free,2025-09-06,Paid,0,0.63,1
USR-11945,Panamá,Free,2026-01-26,Organic,0,0.34,3
USR-11946,México,Free,2025-07-25,Paid,0,0.87,1
USR-11947,República Dominicana,Pro,2025-11-28,Partner_Accountant,59,0.1,4
USR-11948,Colombia,Free,2026-01-22,Partner_Accountant,0,0.8,1
USR-11949,México,Pyme,2025-10-06,Partner_Accountant,26,0.18,4
USR-11950,Costa Rica,Pyme,2026-02-24,Partner_Accountant,35,0.35,2
USR-11951,Costa Rica,Pro,2025-07-01,Paid,39,0.06,5
USR-11952,República Dominicana,Pyme,2025-11-03,Referral,30,0.15,4
USR-11953,Costa Rica,Free,2025-11-03,Organic,0,0.7,3
USR-11954,Colombia,Free,2026-02-05,Paid,0,0.32,3
USR-11955,México,Pyme,2025-11-16,Organic,18,0.28,2
USR-11956,Colombia,Pro,2025-12-07,Partner_Accountant,70,0.2,4
USR-11957,Colombia,Pyme,2025-10-18,Partner_Accountant,35,0.19,3
USR-11958,Colombia,Pyme,2025-11-20,Organic,30,0.36,2
USR-11959,México,Free,2025-08-15,Partner_Accountant,0,0.84,1
USR-11960,Colombia,Pyme,2025-11-20,Organic,20,0.16,3
USR-11961,México,Pyme,2026-02-17,Paid,15,0.13,4
USR-11962,Colombia,Plus,2025-08-24,Partner_Accountant,101,0.17,6
USR-11963,Costa Rica,Pyme,2025-10-15,Paid,20,0.18,3
USR-11964,Colombia,Free,2025-09-08,Referral,0,0.61,2
USR-11965,República Dominicana,Pyme,2025-08-19,Paid,26,0.26,3
USR-11966,Costa Rica,Pyme,2025-08-09,Organic,35,0.13,4
USR-11967,Colombia,Free,2025-07-24,Organic,0,0.63,2
USR-11968,Colombia,Free,2025-08-29,Organic,0,0.53,3
USR-11969,Colombia,Free,2025-07-16,Paid,0,0.47,2
USR-11970,Costa Rica,Free,2026-01-15,Paid,0,0.65,1
USR-11971,República Dominicana,Free,2025-09-13,Organic,0,0.45,2
USR-11972,República Dominicana,Free,2026-02-18,Partner_Accountant,0,0.84,1
USR-11973,República Dominicana,Free,2026-02-26,Referral,0,0.35,2
USR-11974,México,Pyme,2025-08-15,Partner_Accountant,24,0.21,3
USR-11975,Colombia,Free,2026-01-25,Organic,0,0.41,3
USR-11976,Colombia,Free,2025-07-14,Organic,0,0.46,3
USR-11977,Panamá,Pyme,2025-10-07,Organic,29,0.25,5
USR-11978,Colombia,Pyme,2026-01-13,Partner_Accountant,20,0.23,3
USR-11979,México,Free,2026-01-16,Organic,0,0.36,2
USR-11980,México,Free,2025-12-06,Partner_Accountant,0,0.66,3
USR-11981,Costa Rica,Free,2025-09-25,Paid,0,0.89,1
USR-11982,República Dominicana,Pro,2025-12-20,Organic,66,0.16,5
USR-11983,Panamá,Pyme,2026-01-09,Partner_Accountant,22,0.19,4
USR-11984,Costa Rica,Pyme,2025-07-06,Paid,30,0.24,3
USR-11985,Costa Rica,Pro,2025-11-29,Partner_Accountant,40,0.14,5
USR-11986,Costa Rica,Pyme,2025-12-04,Partner_Accountant,34,0.29,4
USR-11987,Colombia,Pro,2025-09-10,Paid,52,0.1,4
USR-11988,México,Free,2025-07-29,Partner_Accountant,0,0.34,2
USR-11989,Colombia,Pro,2025-07-03,Partner_Accountant,36,0.27,3
