user_id,feature,adoption_level,last_used_date
USR-10151,Cotizaciones,used_1x,2026-02-05
USR-10152,Conciliación bancaria,used_10x,2026-02-02
USR-10152,Facturación electrónica,activated,2026-02-04
USR-10152,Nómina,used_10x,2026-02-08
USR-10152,Multi-moneda,activated,2026-01-26
USR-10152,Punto de venta,used_1x,2026-02-13
USR-10152,Inventario,activated,2026-02-08
USR-10153,Nómina,power_user,2025-08-08
USR-10153,Inventario,activated,2025-08-25
USR-10153,Gestión de contactos,power_user,2025-09-06
USR-10154,Conciliación bancaria,used_5x,2025-09-12
USR-10155,Punto de venta,activated,2025-09-12
USR-10156,Nómina,activated,2025-10-19
USR-10156,Punto de venta,used_10x,2025-10-04
USR-10156,Cotizaciones,used_1x,2025-11-17
USR-10156,Facturación electrónica,used_10x,2025-10-04
USR-10156,Conciliación bancaria,used_5x,2025-11-08
USR-10157,Inventario,activated,2025-12-20
USR-10157,Cotizaciones,activated,2025-12-21
USR-10157,Gestión de contactos,used_5x,2026-01-07
USR-10158,Facturación electrónica,activated,2025-09-27
USR-10158,Reportes financieros,activated,2025-09-05
USR-10158,Punto de venta,used_10x,2025-10-22
USR-10158,Centro de costos,power_user,2025-10-03
USR-10159,Inventario,used_5x,2025-08-11
USR-10159,Cotizaciones,used_1x,2025-07-30
USR-10160,Punto de venta,used_5x,2025-08-23
USR-10160,Facturación electrónica,used_1x,2025-08-18
USR-10160,Centro de costos,used_1x,2025-08-14
USR-10160,Cotizaciones,used_1x,2025-08-13
USR-10160,Multi-moneda,activated,2025-07-10
USR-10160,Reportes financieros,used_1x,2025-08-06
USR-10161,Cotizaciones,used_5x,2025-09-25
USR-10161,Punto de venta,used_1x,2025-11-08
USR-10161,Facturación electrónica,used_5x,2025-10-03
USR-10161,Nómina,activated,2025-11-06
USR-10161,Gestión de contactos,activated,2025-09-22
USR-10161,Centro de costos,activated,2025-11-21
USR-10162,Nómina,used_1x,2025-09-21
USR-10162,Facturación electrónica,used_5x,2025-10-11
USR-10162,Conciliación bancaria,used_5x,2025-10-06
USR-10162,Cotizaciones,used_1x,2025-09-28
USR-10163,Punto de venta,used_10x,2025-08-25
USR-10163,Centro de costos,activated,2025-09-02
USR-10163,Facturación electrónica,used_1x,2025-08-19
USR-10164,Punto de venta,used_1x,2026-01-25
USR-10164,Cotizaciones,activated,2026-02-24
USR-10164,Conciliación bancaria,power_user,2026-02-16
USR-10164,Inventario,activated,2026-02-20
USR-10164,Facturación electrónica,used_10x,2026-02-10
USR-10164,Reportes financieros,used_1x,2026-02-26
USR-10165,Conciliación bancaria,used_10x,2026-02-20
USR-10165,Gestión de contactos,used_10x,2026-02-01
USR-10166,Facturación electrónica,used_1x,2025-11-19
USR-10166,Cotizaciones,power_user,2025-11-25
USR-10166,Reportes financieros,used_5x,2025-11-21
USR-10166,Multi-moneda,activated,2025-11-30
USR-10166,Nómina,used_10x,2025-12-19
USR-10166,Gestión de contactos,used_1x,2026-01-12
USR-10167,Multi-moneda,activated,2025-08-10
USR-10167,Facturación electrónica,used_10x,2025-09-22
USR-10167,Cotizaciones,used_10x,2025-09-07
USR-10167,Conciliación bancaria,used_10x,2025-08-14
USR-10168,Nómina,used_1x,2025-09-16
USR-10169,Nómina,used_5x,2025-12-15
USR-10170,Conciliación bancaria,activated,2026-02-10
USR-10170,Cotizaciones,activated,2026-02-17
USR-10170,Facturación electrónica,used_10x,2026-02-22
USR-10171,Punto de venta,used_10x,2026-02-14
USR-10172,Punto de venta,used_10x,2025-12-19
USR-10172,Gestión de contactos,activated,2026-01-27
USR-10172,Inventario,used_1x,2025-12-08
USR-10172,Facturación electrónica,power_user,2025-12-25
USR-10173,Inventario,used_1x,2025-12-31
USR-10174,Facturación electrónica,used_5x,2025-11-04
USR-10174,Nómina,used_1x,2025-10-24
USR-10174,Reportes financieros,power_user,2025-10-18
USR-10174,Punto de venta,used_10x,2025-10-08
USR-10174,Centro de costos,used_10x,2025-10-06
USR-10175,Inventario,used_10x,2025-12-09
USR-10175,Facturación electrónica,activated,2025-12-22
USR-10175,Conciliación bancaria,used_1x,2026-01-10
USR-10175,Reportes financieros,used_5x,2025-12-06
USR-10175,Nómina,power_user,2025-11-28
USR-10176,Conciliación bancaria,used_5x,2026-02-10
USR-10176,Inventario,power_user,2026-01-20
USR-10177,Reportes financieros,activated,2025-09-13
USR-10177,Inventario,activated,2025-09-08
USR-10177,Gestión de contactos,used_1x,2025-08-27
USR-10178,Inventario,power_user,2026-02-18
USR-10179,Conciliación bancaria,power_user,2025-09-03
USR-10179,Reportes financieros,power_user,2025-09-07
USR-10180,Multi-moneda,used_5x,2026-01-06
USR-10180,Inventario,activated,2025-12-29
USR-10180,Cotizaciones,power_user,2026-02-27
USR-10181,Punto de venta,used_1x,2026-01-02
USR-10181,Nómina,used_10x,2025-11-28
USR-10181,Gestión de contactos,used_10x,2026-01-04
USR-10181,Centro de costos,used_5x,2026-01-18
USR-10181,Inventario,used_1x,2025-11-23
USR-10181,Facturación electrónica,activated,2025-12-08
USR-10181,Cotizaciones,used_5x,2025-12-15
USR-10182,Gestión de contactos,used_1x,2025-11-29
USR-10182,Cotizaciones,used_1x,2025-12-01
USR-10183,Conciliación bancaria,activated,2025-11-17
USR-10183,Reportes financieros,activated,2025-10-28
USR-10183,Nómina,used_1x,2025-12-20
USR-10184,Inventario,used_1x,2026-02-20
USR-10184,Cotizaciones,used_1x,2026-02-22
USR-10184,Multi-moneda,used_5x,2026-02-23
USR-10185,Facturación electrónica,used_10x,2026-02-21
USR-10185,Cotizaciones,used_5x,2026-02-07
USR-10186,Gestión de contactos,activated,2025-08-31
USR-10186,Multi-moneda,used_1x,2025-08-01
USR-10187,Punto de venta,activated,2025-08-25
USR-10187,Reportes financieros,used_5x,2025-07-17
USR-10188,Cotizaciones,used_5x,2026-02-09
USR-10188,Centro de costos,used_5x,2026-01-25
USR-10188,Multi-moneda,used_1x,2026-01-15
USR-10189,Gestión de contactos,used_10x,2025-12-02
USR-10189,Inventario,activated,2025-11-29
USR-10189,Centro de costos,power_user,2025-12-21
USR-10190,Cotizaciones,used_10x,2026-01-02
USR-10190,Centro de costos,used_1x,2026-01-24
USR-10190,Multi-moneda,activated,2026-01-13
USR-10191,Nómina,used_10x,2025-12-10
USR-10191,Multi-moneda,used_1x,2025-11-10
USR-10192,Inventario,activated,2025-11-29
USR-10192,Cotizaciones,power_user,2025-12-26
USR-10192,Facturación electrónica,used_1x,2025-11-20
USR-10192,Punto de venta,used_10x,2025-11-18
USR-10192,Multi-moneda,used_1x,2025-12-22
USR-10193,Conciliación bancaria,used_1x,2026-02-21
USR-10193,Reportes financieros,used_5x,2026-02-24
USR-10193,Cotizaciones,used_10x,2026-02-09
USR-10193,Centro de costos,used_1x,2026-02-13
USR-10193,Multi-moneda,activated,2026-02-24
USR-10194,Facturación electrónica,used_1x,2025-12-05
USR-10194,Punto de venta,activated,2026-01-14
USR-10194,Multi-moneda,used_1x,2025-12-18
USR-10194,Centro de costos,used_5x,2025-11-30
USR-10195,Conciliación bancaria,activated,2025-12-15
USR-10195,Multi-moneda,used_5x,2025-11-10
USR-10195,Inventario,activated,2025-10-26
USR-10196,Cotizaciones,used_10x,2026-02-05
USR-10196,Centro de costos,used_1x,2026-02-09
USR-10196,Facturación electrónica,used_5x,2026-02-24
USR-10196,Multi-moneda,used_10x,2026-02-12
USR-10197,Conciliación bancaria,used_10x,2026-01-23
USR-10197,Gestión de contactos,used_5x,2025-12-29
USR-10197,Reportes financieros,used_1x,2026-02-09
USR-10197,Nómina,power_user,2026-02-20
USR-10197,Punto de venta,used_1x,2026-02-08
USR-10197,Inventario,used_5x,2026-01-16
USR-10198,Reportes financieros,used_10x,2025-11-05
USR-10198,Punto de venta,activated,2025-11-02
USR-10199,Reportes financieros,used_5x,2026-01-27
USR-10199,Cotizaciones,used_10x,2026-01-12
USR-10199,Centro de costos,used_5x,2026-01-05
USR-10199,Punto de venta,used_5x,2026-01-31
USR-10200,Reportes financieros,used_10x,2025-12-25
USR-10200,Nómina,power_user,2026-01-06
USR-10200,Gestión de contactos,used_5x,2025-11-28
USR-10200,Centro de costos,used_5x,2025-11-21
USR-10200,Conciliación bancaria,used_1x,2025-12-24
USR-10201,Nómina,power_user,2025-10-08
USR-10201,Gestión de contactos,used_1x,2025-10-16
USR-10201,Facturación electrónica,used_1x,2025-11-28
USR-10201,Cotizaciones,used_5x,2025-11-06
USR-10201,Conciliación bancaria,activated,2025-10-07
USR-10202,Conciliación bancaria,activated,2025-10-01
USR-10203,Punto de venta,used_10x,2025-12-18
USR-10203,Inventario,used_5x,2026-01-19
USR-10203,Centro de costos,used_1x,2026-01-06
USR-10203,Multi-moneda,power_user,2026-01-03
USR-10204,Facturación electrónica,used_10x,2026-03-01
USR-10204,Multi-moneda,activated,2026-03-01
USR-10204,Punto de venta,used_1x,2026-03-01
USR-10205,Cotizaciones,activated,2025-11-10
USR-10205,Inventario,power_user,2025-10-08
USR-10205,Conciliación bancaria,activated,2025-09-27
USR-10205,Punto de venta,used_5x,2025-09-21
USR-10205,Centro de costos,activated,2025-09-14
USR-10206,Multi-moneda,used_5x,2025-12-15
USR-10206,Facturación electrónica,activated,2025-12-21
USR-10206,Centro de costos,used_1x,2026-01-07
USR-10207,Nómina,used_5x,2025-08-30
USR-10207,Centro de costos,used_1x,2025-10-18
USR-10208,Punto de venta,used_1x,2025-09-26
USR-10208,Reportes financieros,activated,2025-09-27
USR-10208,Multi-moneda,used_1x,2025-08-14
USR-10208,Inventario,activated,2025-09-10
USR-10208,Conciliación bancaria,activated,2025-08-06
USR-10208,Gestión de contactos,used_10x,2025-09-10
USR-10208,Cotizaciones,used_1x,2025-09-28
USR-10209,Reportes financieros,used_10x,2025-09-18
USR-10209,Gestión de contactos,activated,2025-09-15
USR-10209,Facturación electrónica,used_5x,2025-08-22
USR-10209,Centro de costos,used_5x,2025-08-01
USR-10210,Gestión de contactos,used_1x,2025-09-03
USR-10210,Reportes financieros,activated,2025-08-29
USR-10210,Nómina,used_5x,2025-09-04
USR-10210,Inventario,used_10x,2025-09-15
USR-10210,Cotizaciones,used_10x,2025-08-15
USR-10211,Multi-moneda,used_5x,2026-03-01
USR-10211,Gestión de contactos,used_10x,2026-03-01
USR-10211,Inventario,power_user,2026-02-27
USR-10211,Reportes financieros,used_1x,2026-02-28
USR-10211,Punto de venta,activated,2026-02-28
USR-10212,Conciliación bancaria,used_5x,2025-08-12
USR-10213,Facturación electrónica,used_1x,2025-10-28
USR-10213,Inventario,used_10x,2025-10-01
USR-10214,Cotizaciones,used_1x,2025-10-16
USR-10214,Multi-moneda,used_1x,2025-11-03
USR-10214,Punto de venta,used_1x,2025-09-30
USR-10215,Nómina,used_5x,2025-09-06
USR-10215,Reportes financieros,used_5x,2025-09-25
USR-10216,Multi-moneda,activated,2026-02-12
USR-10216,Gestión de contactos,used_1x,2026-02-22
USR-10216,Conciliación bancaria,power_user,2026-02-11
USR-10216,Centro de costos,used_1x,2026-02-13
USR-10216,Punto de venta,used_5x,2026-02-03
USR-10216,Facturación electrónica,used_10x,2026-02-17
USR-10216,Reportes financieros,activated,2026-02-24
USR-10217,Gestión de contactos,used_1x,2025-10-18
USR-10217,Punto de venta,used_5x,2025-10-02
USR-10217,Conciliación bancaria,used_5x,2025-10-08
USR-10218,Centro de costos,used_1x,2025-12-09
USR-10218,Cotizaciones,used_10x,2026-01-04
USR-10219,Cotizaciones,used_1x,2025-08-10
USR-10219,Punto de venta,activated,2025-09-09
USR-10219,Reportes financieros,used_5x,2025-09-18
USR-10219,Centro de costos,used_1x,2025-09-24
USR-10219,Inventario,used_5x,2025-09-26
USR-10220,Inventario,used_5x,2025-10-01
USR-10220,Multi-moneda,used_5x,2025-10-06
USR-10220,Conciliación bancaria,used_5x,2025-10-07
USR-10220,Gestión de contactos,used_5x,2025-10-17
USR-10220,Facturación electrónica,used_1x,2025-10-20
USR-10221,Punto de venta,used_5x,2025-07-16
USR-10221,Reportes financieros,used_10x,2025-08-20
USR-10221,Inventario,used_10x,2025-07-20
USR-10222,Centro de costos,used_10x,2025-09-09
USR-10222,Cotizaciones,activated,2025-09-07
USR-10222,Punto de venta,activated,2025-08-20
USR-10223,Reportes financieros,activated,2025-11-01
USR-10223,Punto de venta,activated,2025-09-30
USR-10223,Gestión de contactos,used_5x,2025-09-26
USR-10223,Cotizaciones,used_1x,2025-10-16
USR-10223,Nómina,activated,2025-10-05
USR-10223,Inventario,activated,2025-10-26
USR-10223,Conciliación bancaria,used_10x,2025-09-19
USR-10223,Multi-moneda,used_1x,2025-11-03
USR-10223,Facturación electrónica,power_user,2025-09-21
USR-10224,Multi-moneda,used_10x,2026-02-26
USR-10224,Centro de costos,used_1x,2026-02-25
USR-10225,Punto de venta,power_user,2025-12-26
USR-10225,Multi-moneda,used_1x,2025-12-22
USR-10225,Conciliación bancaria,used_10x,2025-12-28
USR-10225,Inventario,activated,2025-12-29
USR-10225,Cotizaciones,used_1x,2025-12-02
USR-10226,Reportes financieros,used_1x,2025-08-31
USR-10226,Centro de costos,used_1x,2025-08-11
USR-10226,Multi-moneda,activated,2025-09-06
USR-10226,Facturación electrónica,used_5x,2025-07-31
USR-10226,Gestión de contactos,used_1x,2025-09-09
USR-10227,Punto de venta,used_10x,2025-12-31
USR-10227,Cotizaciones,used_10x,2025-12-25
USR-10227,Nómina,used_10x,2025-11-18
USR-10227,Gestión de contactos,used_5x,2025-11-23
USR-10227,Reportes financieros,activated,2025-12-29
USR-10228,Punto de venta,used_5x,2026-02-16
USR-10228,Reportes financieros,used_1x,2026-02-13
USR-10228,Cotizaciones,used_5x,2026-02-23
USR-10229,Centro de costos,activated,2026-02-24
USR-10229,Nómina,power_user,2026-01-31
USR-10229,Reportes financieros,used_1x,2026-02-18
USR-10229,Cotizaciones,activated,2026-01-17
USR-10229,Conciliación bancaria,used_1x,2026-01-15
USR-10230,Facturación electrónica,used_5x,2025-10-18
USR-10230,Centro de costos,used_1x,2025-09-19
USR-10230,Inventario,used_1x,2025-10-31
USR-10230,Multi-moneda,used_5x,2025-10-30
USR-10230,Cotizaciones,used_1x,2025-10-10
USR-10231,Nómina,power_user,2025-09-21
USR-10231,Inventario,used_1x,2025-09-21
USR-10231,Facturación electrónica,activated,2025-09-28
USR-10231,Cotizaciones,activated,2025-08-23
USR-10232,Multi-moneda,used_1x,2025-11-11
USR-10232,Nómina,used_1x,2025-11-06
USR-10232,Punto de venta,activated,2025-11-05
USR-10232,Inventario,used_1x,2025-10-20
USR-10233,Inventario,used_1x,2026-02-09
USR-10233,Conciliación bancaria,used_10x,2026-02-18
USR-10234,Reportes financieros,used_5x,2026-02-24
USR-10235,Punto de venta,power_user,2025-08-07
USR-10235,Facturación electrónica,used_5x,2025-07-17
USR-10235,Reportes financieros,used_1x,2025-07-22
USR-10236,Cotizaciones,used_5x,2025-09-27
USR-10236,Conciliación bancaria,power_user,2025-09-12
USR-10237,Gestión de contactos,activated,2025-08-26
USR-10237,Conciliación bancaria,used_1x,2025-08-12
USR-10237,Facturación electrónica,used_5x,2025-09-12
USR-10237,Nómina,power_user,2025-09-02
USR-10238,Centro de costos,used_5x,2025-09-02
USR-10238,Reportes financieros,activated,2025-07-27
USR-10238,Multi-moneda,used_1x,2025-09-07
USR-10238,Gestión de contactos,activated,2025-08-05
USR-10238,Cotizaciones,used_1x,2025-09-04
USR-10238,Conciliación bancaria,used_1x,2025-08-30
USR-10238,Nómina,used_1x,2025-08-18
USR-10238,Punto de venta,activated,2025-09-05
USR-10238,Inventario,activated,2025-07-21
USR-10239,Punto de venta,used_5x,2025-09-07
USR-10239,Cotizaciones,used_5x,2025-09-07
USR-10240,Multi-moneda,activated,2025-08-11
USR-10240,Inventario,activated,2025-07-16
USR-10240,Centro de costos,activated,2025-07-17
USR-10241,Gestión de contactos,used_10x,2026-01-18
USR-10241,Multi-moneda,activated,2026-01-17
USR-10241,Centro de costos,used_10x,2025-12-22
USR-10242,Punto de venta,activated,2026-01-04
USR-10242,Cotizaciones,used_1x,2026-02-19
USR-10243,Nómina,power_user,2025-08-28
USR-10243,Gestión de contactos,used_10x,2025-09-20
USR-10244,Punto de venta,power_user,2025-12-08
USR-10244,Gestión de contactos,used_5x,2025-10-22
USR-10244,Cotizaciones,used_1x,2025-11-01
USR-10244,Inventario,used_1x,2025-10-30
USR-10244,Reportes financieros,power_user,2025-10-21
USR-10245,Nómina,activated,2025-09-14
USR-10245,Centro de costos,used_5x,2025-09-03
USR-10245,Facturación electrónica,activated,2025-09-21
USR-10245,Punto de venta,used_1x,2025-09-10
USR-10245,Conciliación bancaria,used_5x,2025-09-30
USR-10245,Multi-moneda,used_1x,2025-08-31
USR-10245,Inventario,used_1x,2025-10-07
USR-10246,Cotizaciones,used_5x,2025-12-18
USR-10246,Inventario,activated,2025-12-21
USR-10247,Cotizaciones,activated,2025-10-16
USR-10248,Nómina,used_1x,2025-09-06
USR-10248,Facturación electrónica,power_user,2025-07-26
USR-10248,Cotizaciones,power_user,2025-09-13
USR-10248,Punto de venta,activated,2025-08-23
USR-10249,Multi-moneda,used_5x,2026-02-01
USR-10250,Cotizaciones,used_1x,2025-09-26
USR-10250,Multi-moneda,used_5x,2025-10-07
USR-10251,Punto de venta,used_1x,2026-02-20
USR-10251,Multi-moneda,activated,2026-02-26
USR-10252,Gestión de contactos,used_1x,2025-11-14
USR-10252,Cotizaciones,used_1x,2025-10-25
USR-10252,Multi-moneda,used_10x,2025-11-20
USR-10252,Centro de costos,activated,2025-10-03
USR-10253,Centro de costos,used_10x,2025-09-10
USR-10253,Multi-moneda,activated,2025-09-20
USR-10254,Punto de venta,activated,2026-03-01
USR-10254,Reportes financieros,activated,2026-03-01
USR-10254,Inventario,activated,2026-02-26
USR-10254,Conciliación bancaria,activated,2026-02-25
USR-10254,Cotizaciones,used_10x,2026-02-28
USR-10255,Facturación electrónica,power_user,2025-09-17
USR-10255,Gestión de contactos,used_1x,2025-08-15
USR-10255,Conciliación bancaria,activated,2025-08-26
USR-10255,Reportes financieros,activated,2025-08-23
USR-10255,Inventario,used_10x,2025-08-20
USR-10255,Punto de venta,power_user,2025-07-23
USR-10255,Centro de costos,used_1x,2025-08-15
USR-10256,Facturación electrónica,used_1x,2025-09-08
USR-10256,Punto de venta,used_10x,2025-08-11
USR-10256,Cotizaciones,used_1x,2025-08-15
USR-10257,Conciliación bancaria,used_5x,2025-10-08
USR-10257,Multi-moneda,activated,2025-09-03
USR-10257,Cotizaciones,used_10x,2025-09-21
USR-10257,Inventario,used_1x,2025-09-10
USR-10257,Punto de venta,activated,2025-10-07
USR-10257,Nómina,power_user,2025-08-26
USR-10257,Reportes financieros,used_1x,2025-08-17
USR-10258,Gestión de contactos,activated,2026-02-06
USR-10258,Reportes financieros,used_5x,2026-02-04
USR-10258,Centro de costos,activated,2026-02-11
USR-10258,Multi-moneda,used_1x,2026-02-23
USR-10259,Facturación electrónica,activated,2025-11-06
USR-10259,Cotizaciones,used_5x,2025-11-04
USR-10259,Nómina,activated,2025-11-19
USR-10259,Inventario,activated,2025-10-21
USR-10259,Conciliación bancaria,used_5x,2025-11-01
USR-10260,Conciliación bancaria,activated,2025-12-15
USR-10260,Cotizaciones,used_1x,2025-12-25
USR-10260,Centro de costos,used_1x,2025-12-23
USR-10261,Cotizaciones,activated,2026-02-21
USR-10261,Inventario,power_user,2026-02-15
USR-10261,Centro de costos,activated,2026-02-25
USR-10261,Multi-moneda,activated,2026-02-15
USR-10261,Facturación electrónica,power_user,2026-02-28
USR-10262,Inventario,activated,2026-01-30
USR-10262,Nómina,used_1x,2026-01-20
USR-10262,Cotizaciones,activated,2026-01-22
USR-10263,Centro de costos,used_5x,2025-10-21
USR-10263,Gestión de contactos,used_5x,2025-11-01
USR-10263,Inventario,used_10x,2025-10-19
USR-10263,Conciliación bancaria,used_1x,2025-11-01
USR-10264,Cotizaciones,used_10x,2025-09-05
USR-10264,Reportes financieros,used_1x,2025-09-27
